"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","match"
"68771","BockNoAdverbs","b","8","15","to",8,52,541,100,"gram","mismatch"
"68772","BockNoAdverbs","b","8","15","consumers",9,52,370,100,"gram","mismatch"
"68773","BockNoAdverbs","b","8","15","and",10,52,355,100,"gram","mismatch"
"68774","BockNoAdverbs","b","8","15","government",11,52,371,100,"gram","mismatch"
"68775","BockNoAdverbs","b","8","15","regulators.",12,52,415,100,"gram","mismatch"
"69212","BockNoAdverbs","d","22","15","The",1,80,442,100,"ungram","mismatch"
"69213","BockNoAdverbs","d","22","15","path",2,80,370,100,"ungram","mismatch"
"69214","BockNoAdverbs","d","22","15","to",3,80,410,100,"ungram","mismatch"
"69215","BockNoAdverbs","d","22","15","the",4,80,318,100,"ungram","mismatch"
"69216","BockNoAdverbs","d","22","15","monuments",5,80,403,100,"ungram","mismatch"
"69217","BockNoAdverbs","d","22","15","were",6,80,438,100,"ungram","mismatch"
"69218","BockNoAdverbs","d","22","15","lined",7,80,520,100,"ungram","mismatch"
"69219","BockNoAdverbs","d","22","15","with",8,80,376,100,"ungram","mismatch"
"69220","BockNoAdverbs","d","22","15","lovely",9,80,343,100,"ungram","mismatch"
"69221","BockNoAdverbs","d","22","15","trees",10,80,347,100,"ungram","mismatch"
"69222","BockNoAdverbs","d","22","15","and",11,80,412,100,"ungram","mismatch"
"69223","BockNoAdverbs","d","22","15","flowers.",12,80,404,100,"ungram","mismatch"
"69480","BockNoAdverbs","c","9","15","The",1,96,386,100,"ungram","match"
"69481","BockNoAdverbs","c","9","15","citation",2,96,224,100,"ungram","match"
"69482","BockNoAdverbs","c","9","15","on",3,96,455,100,"ungram","match"
"69483","BockNoAdverbs","c","9","15","the",4,96,308,100,"ungram","match"
"69484","BockNoAdverbs","c","9","15","notecard",5,96,1480,100,"ungram","match"
"69485","BockNoAdverbs","c","9","15","were",6,96,388,100,"ungram","match"
"69486","BockNoAdverbs","c","9","15","quite",7,96,639,100,"ungram","match"
"69487","BockNoAdverbs","c","9","15","difficult",8,96,682,100,"ungram","match"
"69488","BockNoAdverbs","c","9","15","to",9,96,382,100,"ungram","match"
"69489","BockNoAdverbs","c","9","15","track",10,96,367,100,"ungram","match"
"69490","BockNoAdverbs","c","9","15","down",11,96,400,100,"ungram","match"
"69491","BockNoAdverbs","c","9","15","using",12,96,333,100,"ungram","match"
"69492","BockNoAdverbs","c","9","15","the",13,96,286,100,"ungram","match"
"69493","BockNoAdverbs","c","9","15","library's",14,96,348,100,"ungram","match"
"69494","BockNoAdverbs","c","9","15","limited",15,96,339,100,"ungram","match"
"69495","BockNoAdverbs","c","9","15","resources.",16,96,360,100,"ungram","match"
"69603","BockNoAdverbs","a","19","15","The",1,104,261,100,"gram","match"
"69604","BockNoAdverbs","a","19","15","warning",2,104,341,100,"gram","match"
"69605","BockNoAdverbs","a","19","15","from",3,104,389,100,"gram","match"
"69606","BockNoAdverbs","a","19","15","the",4,104,306,100,"gram","match"
"69607","BockNoAdverbs","a","19","15","expert",5,104,294,100,"gram","match"
"69608","BockNoAdverbs","a","19","15","was",6,104,369,100,"gram","match"
"69609","BockNoAdverbs","a","19","15","a",7,104,315,100,"gram","match"
"69610","BockNoAdverbs","a","19","15","shock",8,104,575,100,"gram","match"
"69611","BockNoAdverbs","a","19","15","to",9,104,680,100,"gram","match"
"69612","BockNoAdverbs","a","19","15","the",10,104,434,100,"gram","match"
"69613","BockNoAdverbs","a","19","15","residents",11,104,1078,100,"gram","match"
"69614","BockNoAdverbs","a","19","15","of",12,104,260,100,"gram","match"
"69615","BockNoAdverbs","a","19","15","the",13,104,343,100,"gram","match"
"69616","BockNoAdverbs","a","19","15","city.",14,104,512,100,"gram","match"
"69691","BockNoAdverbs","d","14","15","The",1,110,456,100,"ungram","mismatch"
"69692","BockNoAdverbs","d","14","15","memo",2,110,289,100,"ungram","mismatch"
"69693","BockNoAdverbs","d","14","15","from",3,110,559,100,"ungram","mismatch"
"69694","BockNoAdverbs","d","14","15","the",4,110,374,100,"ungram","mismatch"
"69695","BockNoAdverbs","d","14","15","contractors",5,110,800,100,"ungram","mismatch"
"69696","BockNoAdverbs","d","14","15","were",6,110,507,100,"ungram","mismatch"
"69697","BockNoAdverbs","d","14","15","about",7,110,717,100,"ungram","mismatch"
"69698","BockNoAdverbs","d","14","15","the",8,110,953,100,"ungram","mismatch"
"69699","BockNoAdverbs","d","14","15","delinquent",9,110,412,100,"ungram","mismatch"
"69700","BockNoAdverbs","d","14","15","tax",10,110,355,100,"ungram","mismatch"
"69701","BockNoAdverbs","d","14","15","return.",11,110,306,100,"ungram","mismatch"
"69916","BockNoAdverbs","c","5","15","The",1,124,524,100,"ungram","match"
"69917","BockNoAdverbs","c","5","15","problem",2,124,314,100,"ungram","match"
"69918","BockNoAdverbs","c","5","15","in",3,124,331,100,"ungram","match"
"69919","BockNoAdverbs","c","5","15","the",4,124,254,100,"ungram","match"
"69920","BockNoAdverbs","c","5","15","store",5,124,290,100,"ungram","match"
"69921","BockNoAdverbs","c","5","15","were",6,124,262,100,"ungram","match"
"69922","BockNoAdverbs","c","5","15","solved",7,124,300,100,"ungram","match"
"69923","BockNoAdverbs","c","5","15","by",8,124,931,100,"ungram","match"
"69924","BockNoAdverbs","c","5","15","firing",9,124,453,100,"ungram","match"
"69925","BockNoAdverbs","c","5","15","the",10,124,344,100,"ungram","match"
"69926","BockNoAdverbs","c","5","15","assistant",11,124,302,100,"ungram","match"
"69927","BockNoAdverbs","c","5","15","manager.",12,124,391,100,"ungram","match"
"70097","BockNoAdverbs","d","2","15","The",1,136,313,100,"ungram","mismatch"
"70098","BockNoAdverbs","d","2","15","picture",2,136,268,100,"ungram","mismatch"
"70099","BockNoAdverbs","d","2","15","on",3,136,392,100,"ungram","mismatch"
"70100","BockNoAdverbs","d","2","15","the",4,136,487,100,"ungram","mismatch"
"70101","BockNoAdverbs","d","2","15","fliers",5,136,365,100,"ungram","mismatch"
"70102","BockNoAdverbs","d","2","15","were",6,136,414,100,"ungram","mismatch"
"70103","BockNoAdverbs","d","2","15","of",7,136,368,100,"ungram","mismatch"
"70104","BockNoAdverbs","d","2","15","a",8,136,728,100,"ungram","mismatch"
"70105","BockNoAdverbs","d","2","15","village",9,136,483,100,"ungram","mismatch"
"70106","BockNoAdverbs","d","2","15","church",10,136,425,100,"ungram","mismatch"
"70107","BockNoAdverbs","d","2","15","in",11,136,380,100,"ungram","mismatch"
"70108","BockNoAdverbs","d","2","15","the",12,136,265,100,"ungram","mismatch"
"70109","BockNoAdverbs","d","2","15","south",13,136,412,100,"ungram","mismatch"
"70110","BockNoAdverbs","d","2","15","of",14,136,320,100,"ungram","mismatch"
"70111","BockNoAdverbs","d","2","15","France.",15,136,404,100,"ungram","mismatch"
"70131","BockNoAdverbs","c","21","15","The",1,138,364,100,"ungram","match"
"70132","BockNoAdverbs","c","21","15","gift",2,138,441,100,"ungram","match"
"70133","BockNoAdverbs","c","21","15","from",3,138,393,100,"ungram","match"
"70134","BockNoAdverbs","c","21","15","the",4,138,317,100,"ungram","match"
"70135","BockNoAdverbs","c","21","15","visitor",5,138,502,100,"ungram","match"
"70136","BockNoAdverbs","c","21","15","were",6,138,477,100,"ungram","match"
"70137","BockNoAdverbs","c","21","15","a",7,138,480,100,"ungram","match"
"70138","BockNoAdverbs","c","21","15","beautiful",8,138,1515,100,"ungram","match"
"70139","BockNoAdverbs","c","21","15","clock",9,138,406,100,"ungram","match"
"70140","BockNoAdverbs","c","21","15","from",10,138,448,100,"ungram","match"
"70141","BockNoAdverbs","c","21","15","Germany.",11,138,371,100,"ungram","match"
"70460","BockNoAdverbs","c","17","15","The",1,158,368,100,"ungram","match"
"70461","BockNoAdverbs","c","17","15","letter",2,158,287,100,"ungram","match"
"70462","BockNoAdverbs","c","17","15","from",3,158,271,100,"ungram","match"
"70463","BockNoAdverbs","c","17","15","the",4,158,250,100,"ungram","match"
"70464","BockNoAdverbs","c","17","15","investigator",5,158,259,100,"ungram","match"
"70465","BockNoAdverbs","c","17","15","were",6,158,455,100,"ungram","match"
"70466","BockNoAdverbs","c","17","15","received",7,158,628,100,"ungram","match"
"70467","BockNoAdverbs","c","17","15","in",8,158,573,100,"ungram","match"
"70468","BockNoAdverbs","c","17","15","San",9,158,344,100,"ungram","match"
"70469","BockNoAdverbs","c","17","15","Francisco",10,158,576,100,"ungram","match"
"70470","BockNoAdverbs","c","17","15","in",11,158,312,100,"ungram","match"
"70471","BockNoAdverbs","c","17","15","late",12,158,278,100,"ungram","match"
"70472","BockNoAdverbs","c","17","15","March.",13,158,464,100,"ungram","match"
"70560","BockNoAdverbs","b","16","15","The",1,164,403,100,"gram","mismatch"
"70561","BockNoAdverbs","b","16","15","key",2,164,270,100,"gram","mismatch"
"70562","BockNoAdverbs","b","16","15","to",3,164,448,100,"gram","mismatch"
"70563","BockNoAdverbs","b","16","15","the",4,164,320,100,"gram","mismatch"
"70564","BockNoAdverbs","b","16","15","cells",5,164,756,100,"gram","mismatch"
"70565","BockNoAdverbs","b","16","15","was",6,164,540,100,"gram","mismatch"
"70566","BockNoAdverbs","b","16","15","rusty",7,164,521,100,"gram","mismatch"
"70567","BockNoAdverbs","b","16","15","from",8,164,476,100,"gram","mismatch"
"70568","BockNoAdverbs","b","16","15","many",9,164,1365,100,"gram","mismatch"
"70569","BockNoAdverbs","b","16","15","years",10,164,371,100,"gram","mismatch"
"70570","BockNoAdverbs","b","16","15","of",11,164,272,100,"gram","mismatch"
"70571","BockNoAdverbs","b","16","15","disuse.",12,164,383,100,"gram","mismatch"
"70823","BockNoAdverbs","c","1","15","The",1,179,359,100,"ungram","match"
"70824","BockNoAdverbs","c","1","15","slogan",2,179,249,100,"ungram","match"
"70825","BockNoAdverbs","c","1","15","on",3,179,301,100,"ungram","match"
"70826","BockNoAdverbs","c","1","15","the",4,179,243,100,"ungram","match"
"70827","BockNoAdverbs","c","1","15","poster",5,179,272,100,"ungram","match"
"70828","BockNoAdverbs","c","1","15","were",6,179,279,100,"ungram","match"
"70829","BockNoAdverbs","c","1","15","designed",7,179,389,100,"ungram","match"
"70830","BockNoAdverbs","c","1","15","to",8,179,328,100,"ungram","match"
"70831","BockNoAdverbs","c","1","15","get",9,179,309,100,"ungram","match"
"70832","BockNoAdverbs","c","1","15","attention.",10,179,528,100,"ungram","match"
"71063","BockNoAdverbs","a","23","15","The",1,194,296,100,"gram","match"
"71064","BockNoAdverbs","a","23","15","message",2,194,356,100,"gram","match"
"71065","BockNoAdverbs","a","23","15","from",3,194,391,100,"gram","match"
"71066","BockNoAdverbs","a","23","15","the",4,194,527,100,"gram","match"
"71067","BockNoAdverbs","a","23","15","engineer",5,194,469,100,"gram","match"
"71068","BockNoAdverbs","a","23","15","was",6,194,357,100,"gram","match"
"71069","BockNoAdverbs","a","23","15","about",7,194,367,100,"gram","match"
"71070","BockNoAdverbs","a","23","15","the",8,194,352,100,"gram","match"
"71071","BockNoAdverbs","a","23","15","recent",9,194,310,100,"gram","match"
"71072","BockNoAdverbs","a","23","15","weakening",10,194,235,100,"gram","match"
"71073","BockNoAdverbs","a","23","15","to",11,194,576,100,"gram","match"
"71074","BockNoAdverbs","a","23","15","the",12,194,990,100,"gram","match"
"71075","BockNoAdverbs","a","23","15","building's",13,194,308,100,"gram","match"
"71076","BockNoAdverbs","a","23","15","structural",14,194,768,100,"gram","match"
"71077","BockNoAdverbs","a","23","15","supports.",15,194,559,100,"gram","match"
"71243","BockNoAdverbs","d","10","15","The",1,204,304,100,"ungram","mismatch"
"71244","BockNoAdverbs","d","10","15","advertisement",2,204,339,100,"ungram","mismatch"
"71245","BockNoAdverbs","d","10","15","on",3,204,307,100,"ungram","mismatch"
"71246","BockNoAdverbs","d","10","15","the",4,204,320,100,"ungram","mismatch"
"71247","BockNoAdverbs","d","10","15","skyscrapers",5,204,304,100,"ungram","mismatch"
"71248","BockNoAdverbs","d","10","15","were",6,204,287,100,"ungram","mismatch"
"71249","BockNoAdverbs","d","10","15","hard",7,204,312,100,"ungram","mismatch"
"71250","BockNoAdverbs","d","10","15","to",8,204,308,100,"ungram","mismatch"
"71251","BockNoAdverbs","d","10","15","read",9,204,268,100,"ungram","mismatch"
"71252","BockNoAdverbs","d","10","15","except",10,204,288,100,"ungram","mismatch"
"71253","BockNoAdverbs","d","10","15","from",11,204,283,100,"ungram","mismatch"
"71254","BockNoAdverbs","d","10","15","a",12,204,284,100,"ungram","mismatch"
"71255","BockNoAdverbs","d","10","15","long",13,204,284,100,"ungram","mismatch"
"71256","BockNoAdverbs","d","10","15","distance",14,204,332,100,"ungram","mismatch"
"71257","BockNoAdverbs","d","10","15","away.",15,204,343,100,"ungram","mismatch"
"71455","BockNoAdverbs","c","13","15","The",1,217,274,100,"ungram","match"
"71456","BockNoAdverbs","c","13","15","door",2,217,307,100,"ungram","match"
"71457","BockNoAdverbs","c","13","15","to",3,217,299,100,"ungram","match"
"71458","BockNoAdverbs","c","13","15","the",4,217,340,100,"ungram","match"
"71459","BockNoAdverbs","c","13","15","laboratory",5,217,433,100,"ungram","match"
"71460","BockNoAdverbs","c","13","15","were",6,217,333,100,"ungram","match"
"71461","BockNoAdverbs","c","13","15","left",7,217,319,100,"ungram","match"
"71462","BockNoAdverbs","c","13","15","unlocked",8,217,531,100,"ungram","match"
"71463","BockNoAdverbs","c","13","15","accidentally",9,217,695,100,"ungram","match"
"71464","BockNoAdverbs","c","13","15","by",10,217,444,100,"ungram","match"
"71465","BockNoAdverbs","c","13","15","the",11,217,268,100,"ungram","match"
"71466","BockNoAdverbs","c","13","15","cleaning",12,217,327,100,"ungram","match"
"71467","BockNoAdverbs","c","13","15","service.",13,217,453,100,"ungram","match"
"71592","BockNoAdverbs","a","3","15","The",1,227,372,100,"gram","match"
"71593","BockNoAdverbs","a","3","15","mistake",2,227,359,100,"gram","match"
"71594","BockNoAdverbs","a","3","15","in",3,227,287,100,"gram","match"
"71595","BockNoAdverbs","a","3","15","the",4,227,288,100,"gram","match"
"71596","BockNoAdverbs","a","3","15","program",5,227,300,100,"gram","match"
"71597","BockNoAdverbs","a","3","15","was",6,227,354,100,"gram","match"
"71598","BockNoAdverbs","a","3","15","disastrous",7,227,336,100,"gram","match"
"71599","BockNoAdverbs","a","3","15","for",8,227,540,100,"gram","match"
"71600","BockNoAdverbs","a","3","15","the",9,227,458,100,"gram","match"
"71601","BockNoAdverbs","a","3","15","small",10,227,456,100,"gram","match"
"71602","BockNoAdverbs","a","3","15","software",11,227,463,100,"gram","match"
"71603","BockNoAdverbs","a","3","15","company.",12,227,403,100,"gram","match"
"71665","BockNoAdverbs","a","11","15","The",1,231,450,100,"gram","match"
"71666","BockNoAdverbs","a","11","15","traitor",2,231,305,100,"gram","match"
"71667","BockNoAdverbs","a","11","15","in",3,231,368,100,"gram","match"
"71668","BockNoAdverbs","a","11","15","the",4,231,287,100,"gram","match"
"71669","BockNoAdverbs","a","11","15","camp",5,231,255,100,"gram","match"
"71670","BockNoAdverbs","a","11","15","was",6,231,262,100,"gram","match"
"71671","BockNoAdverbs","a","11","15","passing",7,231,432,100,"gram","match"
"71672","BockNoAdverbs","a","11","15","information",8,231,251,100,"gram","match"
"71673","BockNoAdverbs","a","11","15","to",9,231,273,100,"gram","match"
"71674","BockNoAdverbs","a","11","15","the",10,231,250,100,"gram","match"
"71675","BockNoAdverbs","a","11","15","enemy",11,231,224,100,"gram","match"
"71676","BockNoAdverbs","a","11","15","through",12,231,508,100,"gram","match"
"71677","BockNoAdverbs","a","11","15","various",13,231,279,100,"gram","match"
"71678","BockNoAdverbs","a","11","15","secret",14,231,253,100,"gram","match"
"71679","BockNoAdverbs","a","11","15","methods.",15,231,435,100,"gram","match"
"71729","BockNoAdverbs","a","7","15","The",1,235,283,100,"gram","match"
"71730","BockNoAdverbs","a","7","15","crime",2,235,292,100,"gram","match"
"71731","BockNoAdverbs","a","7","15","in",3,235,291,100,"gram","match"
"71732","BockNoAdverbs","a","7","15","the",4,235,263,100,"gram","match"
"71733","BockNoAdverbs","a","7","15","suburb",5,235,303,100,"gram","match"
"71734","BockNoAdverbs","a","7","15","was",6,235,323,100,"gram","match"
"71735","BockNoAdverbs","a","7","15","a",7,235,298,100,"gram","match"
"71736","BockNoAdverbs","a","7","15","reflection",8,235,362,100,"gram","match"
"71737","BockNoAdverbs","a","7","15","of",9,235,306,100,"gram","match"
"71738","BockNoAdverbs","a","7","15","the",10,235,338,100,"gram","match"
"71739","BockNoAdverbs","a","7","15","violence",11,235,366,100,"gram","match"
"71740","BockNoAdverbs","a","7","15","in",12,235,328,100,"gram","match"
"71741","BockNoAdverbs","a","7","15","today's",13,235,321,100,"gram","match"
"71742","BockNoAdverbs","a","7","15","society.",14,235,512,100,"gram","match"
"71859","BockNoAdverbs","a","15","15","The",1,243,474,100,"gram","match"
"71860","BockNoAdverbs","a","15","15","check",2,243,452,100,"gram","match"
"71861","BockNoAdverbs","a","15","15","from",3,243,488,100,"gram","match"
"71862","BockNoAdverbs","a","15","15","the",4,243,616,100,"gram","match"
"71863","BockNoAdverbs","a","15","15","stockbroker",5,243,726,100,"gram","match"
"71864","BockNoAdverbs","a","15","15","was",6,243,351,100,"gram","match"
"71865","BockNoAdverbs","a","15","15","a",7,243,264,100,"gram","match"
"71866","BockNoAdverbs","a","15","15","dividend",8,243,260,100,"gram","match"
"71867","BockNoAdverbs","a","15","15","on",9,243,383,100,"gram","match"
"71868","BockNoAdverbs","a","15","15","a",10,243,279,100,"gram","match"
"71869","BockNoAdverbs","a","15","15","long-term",11,243,284,100,"gram","match"
"71870","BockNoAdverbs","a","15","15","bond.",12,243,359,100,"gram","match"
"71924","BockNoAdverbs","b","20","15","The",1,247,293,100,"gram","mismatch"
"71925","BockNoAdverbs","b","20","15","bridge",2,247,324,100,"gram","mismatch"
"71926","BockNoAdverbs","b","20","15","to",3,247,360,100,"gram","mismatch"
"71927","BockNoAdverbs","b","20","15","the",4,247,303,100,"gram","mismatch"
"71928","BockNoAdverbs","b","20","15","islands",5,247,392,100,"gram","mismatch"
"71929","BockNoAdverbs","b","20","15","was",6,247,672,100,"gram","mismatch"
"71930","BockNoAdverbs","b","20","15","about",7,247,335,100,"gram","mismatch"
"71931","BockNoAdverbs","b","20","15","ten",8,247,300,100,"gram","mismatch"
"71932","BockNoAdverbs","b","20","15","miles",9,247,508,100,"gram","mismatch"
"71933","BockNoAdverbs","b","20","15","off",10,247,293,100,"gram","mismatch"
"71934","BockNoAdverbs","b","20","15","the",11,247,285,100,"gram","mismatch"
